CAMIS,GRADE,BORO
41691644,1,BROOKLYN
41691652,0,QUEENS
41691658,0,QUEENS
41691671,0,BROOKLYN
41691704,0,MANHATTAN
41691907,0,MANHATTAN
41691968,1,QUEENS
41691978,0,QUEENS
41692007,0,QUEENS
41692024,1,BROOKLYN
41692061,0,MANHATTAN
41692080,0,QUEENS
41692108,0,BROOKLYN
41692125,0,MANHATTAN
41692194,0,MANHATTAN
41692262,1,QUEENS
41692319,0,MANHATTAN
41692378,0,BROOKLYN
41692397,0,MANHATTAN
41692402,0,BROOKLYN
41692410,1,QUEENS
41692461,0,STATEN ISLAND
41692530,0,QUEENS
41692543,0,BRONX
41692581,0,QUEENS
41692582,0,QUEENS
41692596,0,QUEENS
41692605,0,MANHATTAN
41692608,0,BROOKLYN
41692661,0,QUEENS
41692734,1,BROOKLYN
41692882,0,QUEENS
41692895,1,QUEENS
41692900,1,QUEENS
41692902,0,MANHATTAN
41692932,-1,MANHATTAN
41692971,-1,BROOKLYN
41692974,0,STATEN ISLAND
41693075,1,QUEENS
41693205,0,QUEENS
41693226,0,BROOKLYN
41693243,0,MANHATTAN
41693250,-1,MANHATTAN
41693280,0,MANHATTAN
41693307,0,QUEENS
41693338,1,BROOKLYN
41693343,0,BROOKLYN
41693350,0,MANHATTAN
41693374,1,MANHATTAN
41693376,-1,MANHATTAN
41693382,0,MANHATTAN
41693397,0,QUEENS
41693440,1,QUEENS
41693508,0,QUEENS
41693533,0,BROOKLYN
41693538,1,STATEN ISLAND
41693594,0,STATEN ISLAND
41693597,1,QUEENS
41693599,0,STATEN ISLAND
41693601,0,QUEENS
41693614,0,QUEENS
41693620,0,QUEENS
41693632,0,QUEENS
41693660,0,MANHATTAN
41693685,0,QUEENS
41693709,0,QUEENS
41693724,1,BROOKLYN
41693802,0,QUEENS
41693835,0,BRONX
41693861,1,QUEENS
41693899,0,BROOKLYN
41693921,0,MANHATTAN
41693931,0,BROOKLYN
41693937,-1,QUEENS
41693949,1,BROOKLYN
41694079,1,STATEN ISLAND
41694117,0,MANHATTAN
41694139,0,BROOKLYN
41694144,1,MANHATTAN
41694146,0,MANHATTAN
41694156,0,BRONX
41694159,0,MANHATTAN
41694167,0,QUEENS
41694170,1,BROOKLYN
41694199,0,BROOKLYN
41694244,1,BRONX
41694248,0,MANHATTAN
41694258,0,BROOKLYN
41694265,1,BROOKLYN
41694266,0,MANHATTAN
41694278,0,BROOKLYN
41694297,0,BROOKLYN
41694302,1,BROOKLYN
41694309,0,QUEENS
41694328,0,MANHATTAN
41694341,1,BRONX
41694378,0,BROOKLYN
41694380,0,QUEENS
41694389,0,MANHATTAN
41694393,1,BROOKLYN
41694450,1,BROOKLYN
41694453,0,MANHATTAN
41694556,0,BROOKLYN
41694611,0,MANHATTAN
41694614,0,MANHATTAN
41694617,0,MANHATTAN
41694619,-1,MANHATTAN
41694620,0,MANHATTAN
41694676,0,MANHATTAN
41694680,0,QUEENS
41694691,0,BROOKLYN
41694705,0,QUEENS
41694707,0,MANHATTAN
41694718,0,MANHATTAN
41694723,0,MANHATTAN
41694724,0,MANHATTAN
41694727,0,MANHATTAN
41694730,0,MANHATTAN
41694749,0,MANHATTAN
41694751,0,MANHATTAN
41694753,0,MANHATTAN
41694754,0,MANHATTAN
41694756,0,MANHATTAN
41694757,0,MANHATTAN
41694760,0,MANHATTAN
41694762,0,MANHATTAN
41694763,0,MANHATTAN
41694764,0,MANHATTAN
41694845,0,BROOKLYN
41694850,0,BROOKLYN
41694926,1,BRONX
41694966,1,BROOKLYN
41694984,0,MANHATTAN
41694991,0,QUEENS
41694992,-1,QUEENS
41695009,0,STATEN ISLAND
41695036,1,QUEENS
41695054,1,STATEN ISLAND
41695128,0,MANHATTAN
41695136,1,MANHATTAN
41695144,0,MANHATTAN
41695145,0,BROOKLYN
41695257,0,MANHATTAN
41695267,0,BROOKLYN
41695322,0,MANHATTAN
41695327,0,QUEENS
41695385,0,BROOKLYN
41695391,1,QUEENS
41695393,0,MANHATTAN
41695420,0,QUEENS
41695434,1,MANHATTAN
41695440,1,BROOKLYN
41695456,0,QUEENS
41695529,1,QUEENS
41695531,1,MANHATTAN
41695575,0,QUEENS
41695581,0,BROOKLYN
41695668,0,BROOKLYN
41695803,0,MANHATTAN
41695827,1,MANHATTAN
41695857,0,BROOKLYN
41695882,0,MANHATTAN
41695897,0,QUEENS
41695909,0,MANHATTAN
41695960,1,BROOKLYN
41695981,-1,QUEENS
41695998,0,MANHATTAN
41696008,0,BRONX
41696012,0,BRONX
41696014,0,QUEENS
41696038,0,BROOKLYN
41696040,0,BROOKLYN
41696041,0,MANHATTAN
41696087,0,QUEENS
41696092,0,QUEENS
41696147,0,BROOKLYN
41696159,1,BRONX
41696163,0,MANHATTAN
41696173,1,QUEENS
41696204,1,BRONX
41696209,1,BROOKLYN
41696210,1,MANHATTAN
41696211,0,MANHATTAN
41696216,0,QUEENS
41696219,0,QUEENS
41696220,0,QUEENS
41696229,-1,QUEENS
41696233,0,QUEENS
41696287,0,MANHATTAN
41696320,0,QUEENS
41696334,0,MANHATTAN
41696374,0,MANHATTAN
41696419,1,QUEENS
41696447,0,MANHATTAN
41696449,0,MANHATTAN
41696471,0,MANHATTAN
41696474,0,QUEENS
41696519,1,MANHATTAN
41696569,0,MANHATTAN
41696571,0,MANHATTAN
41696660,0,MANHATTAN
41696687,0,MANHATTAN
41696692,0,MANHATTAN
41696720,-1,BROOKLYN
41696737,0,QUEENS
41696743,0,MANHATTAN
41696748,0,MANHATTAN
41696753,0,MANHATTAN
41696756,0,MANHATTAN
41696796,0,MANHATTAN
41696825,0,QUEENS
41696848,0,MANHATTAN
41696878,0,BROOKLYN
41696881,0,MANHATTAN
41696929,0,MANHATTAN
41696943,0,QUEENS
41696945,0,QUEENS
41696986,0,BRONX
41697028,0,QUEENS
41697040,0,BROOKLYN
41697049,0,QUEENS
41697105,0,BROOKLYN
41697107,0,QUEENS
41697115,0,BRONX
41697121,0,BROOKLYN
41697130,1,QUEENS
41697195,0,MANHATTAN
41697258,0,QUEENS
41697275,1,BRONX
41697314,-1,MANHATTAN
41697373,0,MANHATTAN
41697378,0,QUEENS
41697389,0,BROOKLYN
41697391,-1,QUEENS
41697439,0,BROOKLYN
41697472,0,QUEENS
41697551,0,BROOKLYN
41697654,0,MANHATTAN
41697713,1,BROOKLYN
41697719,0,BROOKLYN
41697738,0,BROOKLYN
41697740,1,QUEENS
41697769,0,MANHATTAN
41697777,0,MANHATTAN
41697802,1,MANHATTAN
41697874,-1,MANHATTAN
41697878,0,BROOKLYN
41697900,0,MANHATTAN
41697944,0,BROOKLYN
41697952,1,QUEENS
41698000,0,MANHATTAN
41698003,0,MANHATTAN
41698020,0,BRONX
41698063,0,MANHATTAN
41698148,0,QUEENS
41698151,0,QUEENS
41698152,0,MANHATTAN
41698175,0,MANHATTAN
41698190,0,QUEENS
41698218,0,MANHATTAN
41698238,1,BRONX
41698293,0,STATEN ISLAND
41698319,0,MANHATTAN
41698355,1,BROOKLYN
41698391,0,MANHATTAN
41698410,0,BROOKLYN
41698443,0,BROOKLYN
41698476,0,QUEENS
41698490,0,QUEENS
41698540,0,QUEENS
41698549,0,QUEENS
41698565,0,MANHATTAN
41698592,1,BROOKLYN
41698598,1,BRONX
41698643,0,QUEENS
41698652,-1,BRONX
41698687,0,BRONX
41698701,0,MANHATTAN
41698706,0,MANHATTAN
41698723,0,MANHATTAN
41698750,1,BRONX
41698760,0,BROOKLYN
41698766,0,BROOKLYN
41698771,0,BROOKLYN
41698781,0,MANHATTAN
41699005,-1,QUEENS
41699082,0,MANHATTAN
41699085,0,MANHATTAN
41699086,0,MANHATTAN
41699100,1,QUEENS
41699158,0,QUEENS
41699177,-1,BROOKLYN
41699206,-1,BROOKLYN
41699217,1,STATEN ISLAND
41699229,1,MANHATTAN
41699249,0,MANHATTAN
41699269,0,MANHATTAN
41699276,0,QUEENS
41699303,0,MANHATTAN
41699332,1,BROOKLYN
41699341,0,MANHATTAN
41699392,0,MANHATTAN
41699397,0,MANHATTAN
41699414,1,QUEENS
41699427,0,MANHATTAN
41699461,-1,QUEENS
41699477,0,MANHATTAN
41699488,1,QUEENS
41699493,0,QUEENS
41699506,0,QUEENS
41699551,0,MANHATTAN
41699552,1,MANHATTAN
41699573,0,BRONX
41699603,0,QUEENS
41699605,1,MANHATTAN
41699619,0,BROOKLYN
41699626,0,MANHATTAN
41699644,0,QUEENS
41699662,0,BROOKLYN
41699711,1,QUEENS
41699780,0,BRONX
41699785,0,BRONX
41699792,1,QUEENS
41699935,0,BROOKLYN
41699939,0,BROOKLYN
41699945,1,BROOKLYN
41699964,0,MANHATTAN
41699967,1,QUEENS
41699976,0,MANHATTAN
41700017,0,QUEENS
41700054,0,MANHATTAN
41700112,0,MANHATTAN
41700142,0,QUEENS
41700146,1,QUEENS
41700171,1,BROOKLYN
41700183,0,BROOKLYN
41700186,0,MANHATTAN
41700188,1,BROOKLYN
41700191,0,BRONX
41700207,0,MANHATTAN
41700209,1,MANHATTAN
41700219,0,QUEENS
41700243,0,BROOKLYN
41700245,0,MANHATTAN
41700259,1,BROOKLYN
41700279,0,QUEENS
41700283,1,BRONX
41700297,0,BROOKLYN
41700337,0,QUEENS
41700342,1,QUEENS
41700356,0,MANHATTAN
41700508,0,QUEENS
41700520,-1,BROOKLYN
41700546,0,BRONX
41700589,0,BRONX
41700598,0,BRONX
41700602,0,STATEN ISLAND
41700634,1,MANHATTAN
41700785,1,BROOKLYN
41700793,0,BROOKLYN
41700837,0,BROOKLYN
41700903,0,QUEENS
41700912,0,MANHATTAN
41700913,1,MANHATTAN
41700915,0,MANHATTAN
41700921,0,MANHATTAN
41700974,0,MANHATTAN
41700988,0,MANHATTAN
41701016,1,MANHATTAN
41701024,0,MANHATTAN
41701052,0,MANHATTAN
41701085,0,BROOKLYN
41701096,1,QUEENS
41701102,0,BROOKLYN
41701176,-1,QUEENS
41701177,1,MANHATTAN
41701178,0,BROOKLYN
41701180,0,MANHATTAN
41701184,0,BRONX
41701185,0,BROOKLYN
41701187,0,BROOKLYN
41701232,0,QUEENS
41701244,0,QUEENS
41701266,0,BROOKLYN
41701274,0,MANHATTAN
41701282,1,BRONX
41701283,1,MANHATTAN
41701298,0,BRONX
41701345,0,BROOKLYN
41701350,1,BROOKLYN
41701450,0,QUEENS
41701458,0,QUEENS
41701481,0,QUEENS
41701489,-1,QUEENS
41701492,0,QUEENS
41701493,0,QUEENS
41701495,1,MANHATTAN
41701501,0,MANHATTAN
41701503,0,QUEENS
41701514,0,QUEENS
41701539,0,MANHATTAN
41701548,1,MANHATTAN
41701557,0,MANHATTAN
41701563,0,QUEENS
41701618,0,MANHATTAN
41701643,1,BROOKLYN
41701679,1,QUEENS
41701686,0,BRONX
41701697,0,BROOKLYN
41701782,0,BROOKLYN
41701789,0,MANHATTAN
41701806,0,QUEENS
41701875,1,MANHATTAN
41701881,0,BROOKLYN
41701897,1,QUEENS
41701903,0,QUEENS
41701986,0,BROOKLYN
41702053,0,QUEENS
41702078,0,BROOKLYN
41702100,0,QUEENS
41702104,0,QUEENS
41702114,0,BROOKLYN
41702121,-1,MANHATTAN
41702145,1,QUEENS
41702179,0,BROOKLYN
41702281,0,MANHATTAN
41702352,0,BROOKLYN
41702358,1,MANHATTAN
41702359,0,BROOKLYN
41702361,0,MANHATTAN
41702431,1,MANHATTAN
41702488,0,QUEENS
41702496,0,BROOKLYN
41702516,0,BROOKLYN
41702518,0,QUEENS
41702543,1,QUEENS
41702558,0,BRONX
41702563,0,MANHATTAN
41702568,0,QUEENS
41702574,0,MANHATTAN
41702602,0,QUEENS
41702607,0,QUEENS
41702610,1,QUEENS
41702619,0,MANHATTAN
41702625,0,QUEENS
41702635,0,BRONX
41702637,0,MANHATTAN
41702645,1,BROOKLYN
41702663,0,MANHATTAN
41702676,0,MANHATTAN
41702681,1,QUEENS
41702683,1,QUEENS
41702685,0,MANHATTAN
41702703,0,MANHATTAN
41702705,0,STATEN ISLAND
41702710,-1,MANHATTAN
41702711,0,BROOKLYN
41702724,-1,BROOKLYN
41702736,0,MANHATTAN
41702775,1,STATEN ISLAND
41702787,0,BROOKLYN
41702792,0,BROOKLYN
41702804,0,BROOKLYN
41702813,0,BROOKLYN
41702826,-1,MANHATTAN
41702831,0,MANHATTAN
41702866,0,BROOKLYN
41702877,1,MANHATTAN
41702880,1,MANHATTAN
41702914,0,BRONX
41702915,0,QUEENS
41702919,0,QUEENS
41702929,-1,QUEENS
41703069,0,MANHATTAN
41703181,0,BRONX
41703202,0,QUEENS
41703225,0,BROOKLYN
41703229,0,MANHATTAN
41703233,1,BRONX
41703235,0,MANHATTAN
41703285,1,BROOKLYN
41703307,0,BROOKLYN
41703319,0,QUEENS
41703389,0,QUEENS
41703394,1,MANHATTAN
41703453,0,MANHATTAN
41703465,0,BROOKLYN
41703490,0,MANHATTAN
41703517,0,BRONX
41703544,0,MANHATTAN
41703545,0,QUEENS
41703549,0,QUEENS
41703557,0,QUEENS
41703620,0,QUEENS
41703625,0,BROOKLYN
41703627,1,BRONX
41703671,0,BRONX
41703681,1,MANHATTAN
41703703,1,BRONX
41703720,0,MANHATTAN
41703734,0,MANHATTAN
41703744,0,QUEENS
41703747,1,QUEENS
41703749,0,BROOKLYN
41703753,0,MANHATTAN
41703763,0,MANHATTAN
41703786,0,MANHATTAN
41703804,0,MANHATTAN
41703808,1,BROOKLYN
41703865,1,QUEENS
41703888,0,MANHATTAN
41703912,0,QUEENS
41703920,0,MANHATTAN
41703928,0,MANHATTAN
41703965,1,MANHATTAN
41703974,0,QUEENS
41704007,0,QUEENS
41704021,1,BROOKLYN
41704055,0,BRONX
41704059,-1,MANHATTAN
41704068,0,MANHATTAN
41704089,0,MANHATTAN
41704109,0,MANHATTAN
41704110,0,BRONX
41704117,0,BROOKLYN
41704152,0,QUEENS
41704189,1,MANHATTAN
41704194,0,MANHATTAN
41704198,0,MANHATTAN
41704239,-1,BROOKLYN
41704249,0,MANHATTAN
41704268,0,QUEENS
41704278,1,QUEENS
41704282,1,MANHATTAN
41704296,0,MANHATTAN
41704299,0,QUEENS
41704341,0,MANHATTAN
41704348,1,MANHATTAN
41704354,0,MANHATTAN
41704372,0,QUEENS
41704391,0,MANHATTAN
41704425,0,BROOKLYN
41704437,1,BROOKLYN
41704440,0,QUEENS
41704459,0,MANHATTAN
41704465,0,QUEENS
41704467,1,BROOKLYN
41704505,0,MANHATTAN
41704540,1,MANHATTAN
41704556,0,MANHATTAN
41704563,0,BROOKLYN
41704593,0,MANHATTAN
41704598,0,MANHATTAN
41704604,0,MANHATTAN
41704607,0,BRONX
41704611,0,BROOKLYN
41704620,1,MANHATTAN
41704624,0,BRONX
41704630,0,BROOKLYN
41704636,0,BROOKLYN
41704639,0,MANHATTAN
41704644,0,MANHATTAN
41704649,0,MANHATTAN
41704653,0,MANHATTAN
41704655,0,MANHATTAN
41704663,0,BROOKLYN
41704669,0,BROOKLYN
41704670,0,STATEN ISLAND
41704687,0,MANHATTAN
41704703,0,MANHATTAN
41704719,0,MANHATTAN
41704736,0,QUEENS
41704745,0,MANHATTAN
41704748,0,BRONX
41704787,0,QUEENS
41704800,0,MANHATTAN
41704804,0,MANHATTAN
41704811,0,MANHATTAN
41704826,1,MANHATTAN
41704864,1,QUEENS
41704868,1,MANHATTAN
41704908,0,BROOKLYN
41704910,0,BRONX
41704965,0,BRONX
41704990,0,QUEENS
41705032,1,BROOKLYN
41705051,1,QUEENS
41705067,0,MANHATTAN
41705075,0,MANHATTAN
41705091,1,MANHATTAN
41705160,1,BROOKLYN
41705164,1,BROOKLYN
41705224,0,STATEN ISLAND
41705282,0,BRONX
41705299,-1,BRONX
41705324,0,MANHATTAN
41705335,0,BROOKLYN
41705337,1,BROOKLYN
41705343,0,QUEENS
41705357,0,MANHATTAN
41705359,0,MANHATTAN
41705370,0,MANHATTAN
41705406,0,MANHATTAN
41705437,0,MANHATTAN
41705474,0,MANHATTAN
41705479,0,BROOKLYN
41705491,0,BROOKLYN
41705500,1,BRONX
41705503,1,MANHATTAN
41705559,0,MANHATTAN
41705597,0,MANHATTAN
41705598,0,BRONX
41705612,0,MANHATTAN
41705626,0,MANHATTAN
41705628,-1,STATEN ISLAND
41705634,0,BRONX
41705732,-1,MANHATTAN
41705740,0,STATEN ISLAND
41705745,1,MANHATTAN
41705748,1,STATEN ISLAND
41705757,0,BROOKLYN
41705761,0,MANHATTAN
41705763,1,QUEENS
41705765,1,MANHATTAN
41705768,0,MANHATTAN
41705779,0,BROOKLYN
41705780,1,QUEENS
41705788,0,BROOKLYN
41705790,0,QUEENS
41705814,0,BRONX
41705829,1,QUEENS
41705834,0,BRONX
41705850,0,BROOKLYN
41705867,0,MANHATTAN
41705878,0,MANHATTAN
41705925,1,BROOKLYN
41705937,0,BROOKLYN
41705967,0,MANHATTAN
41705968,0,BROOKLYN
41705976,1,BROOKLYN
41705979,-1,QUEENS
41705988,0,MANHATTAN
41706003,0,BRONX
41706012,0,MANHATTAN
41706018,0,MANHATTAN
41706054,0,MANHATTAN
41706065,0,MANHATTAN
41706074,1,MANHATTAN
41706076,0,BROOKLYN
41706078,0,MANHATTAN
41706083,0,QUEENS
41706115,0,MANHATTAN
41706118,0,BRONX
41706122,0,BRONX
41706130,0,BROOKLYN
41706151,0,QUEENS
41706162,1,QUEENS
41706165,0,MANHATTAN
41706169,1,BROOKLYN
41706171,0,BROOKLYN
41706173,0,MANHATTAN
41706176,0,QUEENS
41706182,1,MANHATTAN
41706212,0,MANHATTAN
41706222,0,QUEENS
41706232,0,MANHATTAN
41706265,0,BROOKLYN
41706304,0,QUEENS
41706325,1,MANHATTAN
41706329,0,MANHATTAN
41706342,0,QUEENS
41706349,0,MANHATTAN
41706369,1,QUEENS
41706383,0,BROOKLYN
41706396,0,QUEENS
41706406,1,MANHATTAN
41706444,0,BROOKLYN
41706482,1,BROOKLYN
41706492,1,MANHATTAN
41706533,1,BROOKLYN
41706542,1,MANHATTAN
41706596,1,MANHATTAN
41706660,0,MANHATTAN
41706664,0,MANHATTAN
41706711,1,STATEN ISLAND
41706722,0,QUEENS
41706735,0,BROOKLYN
41706772,1,MANHATTAN
41706796,0,QUEENS
41706841,1,MANHATTAN
41706845,0,QUEENS
41706846,1,MANHATTAN
41706908,0,BROOKLYN
41706939,0,MANHATTAN
41706991,0,MANHATTAN
41706992,0,QUEENS
41707008,1,MANHATTAN
41707009,0,QUEENS
41707057,0,MANHATTAN
41707060,0,MANHATTAN
41707082,-1,QUEENS
41707085,0,MANHATTAN
41707087,0,MANHATTAN
41707090,0,MANHATTAN
41707121,1,BROOKLYN
41707126,0,QUEENS
41707137,0,MANHATTAN
41707148,0,BRONX
41707158,0,STATEN ISLAND
41707193,0,MANHATTAN
41707226,0,BRONX
41707284,1,BROOKLYN
41707327,0,BRONX
41707367,0,MANHATTAN
41707393,0,MANHATTAN
41707407,0,QUEENS
41707416,0,BROOKLYN
41707470,0,QUEENS
41707474,0,BROOKLYN
41707479,0,QUEENS
41707486,0,MANHATTAN
41707577,0,BROOKLYN
41707582,0,BRONX
41707587,0,BROOKLYN
41707596,1,MANHATTAN
41707603,0,BRONX
41707677,0,MANHATTAN
41707702,1,BROOKLYN
41707773,0,BRONX
41707838,0,STATEN ISLAND
41707841,-1,QUEENS
41707843,-1,QUEENS
41707875,0,MANHATTAN
41707906,0,BRONX
41707956,0,BROOKLYN
41707964,0,BRONX
41707995,0,MANHATTAN
41708001,0,BRONX
41708028,0,BROOKLYN
41708030,0,BROOKLYN
41708034,1,MANHATTAN
41708165,1,QUEENS
41708166,0,BROOKLYN
41708185,1,MANHATTAN
41708194,1,MANHATTAN
41708214,0,QUEENS
41708251,0,BROOKLYN
41708278,0,BRONX
41708279,0,MANHATTAN
41708289,1,QUEENS
41708303,1,STATEN ISLAND
41708313,0,BROOKLYN
41708320,1,BROOKLYN
41708324,0,MANHATTAN
41708327,0,BRONX
41708362,0,MANHATTAN
41708401,0,QUEENS
41708433,0,QUEENS
41708446,0,BROOKLYN
41708467,1,BRONX
41708524,0,MANHATTAN
41708566,0,BRONX
41708683,0,MANHATTAN
41708699,0,BROOKLYN
41708706,1,QUEENS
41708729,0,BROOKLYN
41708738,1,BROOKLYN
41708740,0,MANHATTAN
41708744,1,BROOKLYN
41708751,0,QUEENS
41708764,0,BROOKLYN
41708795,0,QUEENS
41708809,1,BROOKLYN
41708888,0,BROOKLYN
41708903,1,BROOKLYN
41708918,0,STATEN ISLAND
41708930,0,QUEENS
41708946,0,MANHATTAN
41708947,0,QUEENS
41708952,0,QUEENS
41708964,1,MANHATTAN
41708979,0,BROOKLYN
41708980,0,QUEENS
41709011,0,MANHATTAN
41709057,0,MANHATTAN
41709133,0,MANHATTAN
41709142,0,BROOKLYN
41709154,0,MANHATTAN
41709156,1,QUEENS
41709162,0,MANHATTAN
41709170,1,MANHATTAN
41709299,0,BROOKLYN
41709308,-1,BROOKLYN
41709346,-1,QUEENS
41709347,1,MANHATTAN
41709361,0,BROOKLYN
41709379,0,BROOKLYN
41709395,1,BROOKLYN
41709398,0,BROOKLYN
41709400,0,BROOKLYN
41709407,1,QUEENS
41709409,1,MANHATTAN
41709414,0,MANHATTAN
41709420,1,QUEENS
41709426,0,QUEENS
41709543,0,MANHATTAN
41709569,1,QUEENS
41709587,0,BROOKLYN
41709604,0,MANHATTAN
41709616,0,BROOKLYN
41709640,0,MANHATTAN
41709641,0,MANHATTAN
41709643,0,MANHATTAN
41709692,0,BROOKLYN
41709714,0,MANHATTAN
41709719,0,MANHATTAN
41709740,0,MANHATTAN
41709744,0,MANHATTAN
41709760,0,MANHATTAN
41709800,0,BROOKLYN
41709826,0,QUEENS
41709829,0,MANHATTAN
41709840,0,MANHATTAN
41709869,0,BROOKLYN
41709897,0,BROOKLYN
41709933,0,MANHATTAN
41709935,1,MANHATTAN
41709938,0,MANHATTAN
41709956,0,MANHATTAN
41709961,0,MANHATTAN
41709978,0,BROOKLYN
41710037,0,BROOKLYN
41710099,0,BROOKLYN
41710113,1,BROOKLYN
41710136,0,BROOKLYN
41710235,1,MANHATTAN
41710277,1,MANHATTAN
41710298,1,MANHATTAN
41710300,1,BROOKLYN
41710310,0,MANHATTAN
41710319,0,MANHATTAN
41710320,1,QUEENS
41710377,1,BROOKLYN
41710448,0,BRONX
41710474,0,BROOKLYN
41710522,0,MANHATTAN
41710527,0,MANHATTAN
41710530,0,MANHATTAN
41710546,1,MANHATTAN
41710558,1,QUEENS
41710571,0,QUEENS
41710581,0,BROOKLYN
41710589,0,MANHATTAN
41710594,0,QUEENS
41710596,-1,MANHATTAN
41710606,0,MANHATTAN
41710627,0,BROOKLYN
41710632,0,BROOKLYN
41710633,1,MANHATTAN
41710645,0,MANHATTAN
41710646,0,BROOKLYN
41710647,1,BROOKLYN
41710693,0,QUEENS
41710711,0,BROOKLYN
41710719,0,MANHATTAN
41710730,0,STATEN ISLAND
41710746,0,MANHATTAN
41710748,0,MANHATTAN
41710752,0,BROOKLYN
41710756,0,BROOKLYN
41710766,0,BROOKLYN
41710768,0,BROOKLYN
41710775,1,MANHATTAN
41710779,0,MANHATTAN
41710780,0,QUEENS
41710782,0,QUEENS
41710788,1,QUEENS
41710798,0,BRONX
41710846,0,MANHATTAN
41710873,1,MANHATTAN
41710894,0,QUEENS
41710905,0,QUEENS
41710976,0,MANHATTAN
41710990,0,BROOKLYN
41711029,1,STATEN ISLAND
41711074,0,QUEENS
41711133,0,MANHATTAN
41711186,0,MANHATTAN
41711189,0,QUEENS
41711191,0,BROOKLYN
41711196,0,MANHATTAN
41711249,0,BROOKLYN
41711270,1,QUEENS
41711299,0,QUEENS
41711365,1,BROOKLYN
41711376,0,MANHATTAN
41711390,1,BROOKLYN
41711425,0,BROOKLYN
41711436,0,QUEENS
41711468,0,BROOKLYN
41711477,0,MANHATTAN
41711478,0,MANHATTAN
41711510,0,BROOKLYN
41711527,0,MANHATTAN
41711530,0,MANHATTAN
41711533,0,MANHATTAN
41711545,0,QUEENS
41711578,0,BROOKLYN
41711580,0,BROOKLYN
41711586,0,MANHATTAN
41711596,0,QUEENS
41711597,1,BROOKLYN
41711607,1,STATEN ISLAND
41711610,0,MANHATTAN
41711612,0,QUEENS
41711634,0,QUEENS
41711635,1,QUEENS
41711661,1,BROOKLYN
41711697,0,MANHATTAN
41711711,0,BRONX
41711725,0,QUEENS
41711730,0,MANHATTAN
41711734,1,BROOKLYN
41711778,1,QUEENS
41711793,-1,QUEENS
41711813,0,MANHATTAN
41711827,0,MANHATTAN
41711831,0,MANHATTAN
41711975,0,MANHATTAN
41711978,0,BROOKLYN
41711983,0,QUEENS
41712009,1,MANHATTAN
41712067,0,BROOKLYN
41712080,0,BROOKLYN
41712184,0,MANHATTAN
41712191,1,QUEENS
41712223,0,QUEENS
41712232,1,QUEENS
41712236,0,QUEENS
41712257,0,QUEENS
41712295,0,BROOKLYN
41712395,1,BROOKLYN
41712403,0,MANHATTAN
41712453,0,BRONX
41712459,0,MANHATTAN
41712479,0,QUEENS
41712533,0,QUEENS
41712653,0,BROOKLYN
41712684,0,MANHATTAN
41712685,0,MANHATTAN
41712702,0,QUEENS
41712772,0,MANHATTAN
41712791,0,BRONX
41712797,-1,MANHATTAN
41712818,0,QUEENS
41712846,0,QUEENS
41712853,0,QUEENS
41712855,0,MANHATTAN
41712865,0,BROOKLYN
41712879,1,MANHATTAN
41712900,0,BROOKLYN
41712926,0,MANHATTAN
41712970,0,QUEENS
41712988,0,BROOKLYN
41713008,0,QUEENS
41713066,0,MANHATTAN
41713073,0,MANHATTAN
41713178,1,QUEENS
41713226,0,MANHATTAN
41713240,0,QUEENS
41713271,0,MANHATTAN
41713294,0,BROOKLYN
41713348,0,QUEENS
41713366,0,MANHATTAN
41713374,0,BROOKLYN
41713378,0,MANHATTAN
41713384,0,BRONX
41713390,0,MANHATTAN
41713405,1,BROOKLYN
41713409,0,BRONX
41713429,1,MANHATTAN
41713447,0,QUEENS
41713457,1,MANHATTAN
41713485,0,BROOKLYN
41713487,0,MANHATTAN
41713504,0,BRONX
41713509,0,QUEENS
41713512,0,QUEENS
41713515,1,BROOKLYN
41713533,0,QUEENS
41713537,0,QUEENS
41713540,0,MANHATTAN
41713587,0,QUEENS
41713624,0,QUEENS
41713697,-1,QUEENS
41713701,1,BRONX
41713766,0,MANHATTAN
41713782,0,MANHATTAN
41713784,0,BROOKLYN
41713865,0,BROOKLYN
41713987,0,BROOKLYN
41713998,0,MANHATTAN
41714016,0,QUEENS
41714085,0,BROOKLYN
41714097,0,BROOKLYN
41714102,-1,MANHATTAN
41714185,1,BROOKLYN
41714186,1,BROOKLYN
41714251,0,STATEN ISLAND
41714253,0,STATEN ISLAND
41714254,0,STATEN ISLAND
41714279,1,MANHATTAN
41714316,-1,QUEENS
41714334,0,MANHATTAN
41714339,0,MANHATTAN
41714341,0,MANHATTAN
41714411,0,BROOKLYN
41714424,0,MANHATTAN
41714546,-1,MANHATTAN
41714685,0,MANHATTAN
41714688,1,QUEENS
41714713,0,QUEENS
41714810,0,MANHATTAN
41714821,0,BROOKLYN
41714830,0,MANHATTAN
41714836,0,BROOKLYN
41714881,1,BRONX
41714892,0,BROOKLYN
41714897,0,BROOKLYN
41714966,0,MANHATTAN
41714997,0,MANHATTAN
41715036,1,MANHATTAN
41715088,0,MANHATTAN
41715233,0,QUEENS
41715246,0,BROOKLYN
41715309,-1,BRONX
41715315,0,MANHATTAN
41715345,0,MANHATTAN
41715349,0,MANHATTAN
41715356,0,MANHATTAN
41715402,0,MANHATTAN
41715445,0,MANHATTAN
41715505,0,MANHATTAN
41715578,0,BRONX
41715599,0,QUEENS
41715661,0,MANHATTAN
